
===================================BUG REPORT===================================
Welcome to bitsandbytes. For bug reports, please run

python -m bitsandbytes

 and submit this information together with your error trace to: https://github.com/TimDettmers/bitsandbytes/issues
================================================================================
bin /opt/conda/lib/python3.10/site-packages/bitsandbytes/libbitsandbytes_cuda118.so
CUDA SETUP: CUDA runtime path found: /usr/local/cuda/lib64/libcudart.so.11.0
CUDA SETUP: Highest compute capability among GPUs detected: 8.0
CUDA SETUP: Detected CUDA version 118
CUDA SETUP: Loading binary /opt/conda/lib/python3.10/site-packages/bitsandbytes/libbitsandbytes_cuda118.so...
{'model_name': 'tiny_LLaMA_120M_SSM_O2_softplus', 'name': 'tinyllama_120m_ssm_o2_softplus', 'num_of_devices': 1, 'global_batch_size': 512, 'learning_rate': 0.01, 'micro_batch_size': 16, 'max_step': 10000, 'warmup_steps': 10, 'log_step_interval': 10, 'eval_iters': 100, 'save_step_interval': 2000, 'eval_step_interval': 2000, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'grad_clip': 1.0, 'decay_lr': True, 'min_lr': 4e-05, 'batch_size': 512, 'gradient_accumulation_steps': 32, 'warmup_iters': 320, 'max_iters': 320000, 'lr_decay_iters': 320000, 'log_iter_interval': 320}
Loading model with {'org': 'StatNLP-research', 'name': 'tiny_LLaMA_120M_SSM_O2_softplus', 'block_size': 2048, 'vocab_size': 32000, 'padding_multiple': 64, 'padded_vocab_size': 32000, 'n_layer': 12, 'n_head': 12, 'n_embd': 768, 'n_ssm': 128, 'order': 2, 'rotary_percentage': 1.0, 'parallel_residual': False, 'bias': False, 'n_query_groups': 1, 'shared_attention_norm': False, '_norm_class': 'FusedRMSNorm', 'norm_eps': 1e-05, '_mlp_class': 'LLaMAMLP', 'intermediate_size': 2048, 'condense_ratio': 1, 'time_mixer': 'ssm', 'parameterization': 'softplus'}
Time to instantiate model: 0.21 seconds.
Total parameters 109,532,928
Estimated TFLOPs: 33.90
iter 1 step 0: loss 10.5525, iter time: 393.13ms remaining time: 38.47 hours.  or 1.60 days. 
iter 231 step 7: loss 8.8041, iter time: 199.86ms remaining time: 17.95 hours.  or 0.75 days. 
iter 232 step 7: loss 8.8428, iter time: 199.56ms remaining time: 17.95 hours.  or 0.75 days. 
iter 233 step 7: loss 8.8616, iter time: 199.47ms remaining time: 17.95 hours.  or 0.75 days. 
iter 234 step 7: loss 8.8898, iter time: 200.00ms remaining time: 17.95 hours.  or 0.75 days. 
iter 235 step 7: loss 8.7729, iter time: 199.30ms remaining time: 17.95 hours.  or 0.75 days. 
iter 236 step 7: loss 8.7697, iter time: 199.70ms remaining time: 17.95 hours.  or 0.75 days. 
iter 237 step 7: loss 8.7706, iter time: 199.50ms remaining time: 17.95 hours.  or 0.75 days. 
iter 238 step 7: loss 8.8464, iter time: 199.60ms remaining time: 17.95 hours.  or 0.75 days. 
iter 239 step 7: loss 8.8483, iter time: 198.93ms remaining time: 17.95 hours.  or 0.75 days. 
iter 240 step 7: loss 8.9103, iter time: 198.87ms remaining time: 17.95 hours.  or 0.75 days. 
iter 241 step 7: loss 8.7873, iter time: 198.79ms remaining time: 17.95 hours.  or 0.75 days. 
iter 242 step 7: loss 8.7731, iter time: 198.28ms remaining time: 17.95 hours.  or 0.75 days. 
iter 243 step 7: loss 8.8960, iter time: 198.80ms remaining time: 17.95 hours.  or 0.75 days. 
iter 244 step 7: loss 9.0707, iter time: 198.59ms remaining time: 17.95 hours.  or 0.75 days. 
iter 245 step 7: loss 8.9579, iter time: 200.13ms remaining time: 17.95 hours.  or 0.75 days. 
iter 246 step 7: loss 8.8861, iter time: 204.34ms remaining time: 17.95 hours.  or 0.75 days. 
iter 247 step 7: loss 8.8039, iter time: 198.02ms remaining time: 17.95 hours.  or 0.75 days. 
iter 248 step 7: loss 9.0627, iter time: 198.66ms remaining time: 17.95 hours.  or 0.75 days. 
iter 249 step 7: loss 8.8125, iter time: 198.51ms remaining time: 17.94 hours.  or 0.75 days. 
iter 250 step 7: loss 8.8535, iter time: 198.35ms remaining time: 17.94 hours.  or 0.75 days. 
iter 251 step 7: loss 8.9386, iter time: 198.85ms remaining time: 17.94 hours.  or 0.75 days. 
iter 252 step 7: loss 9.2699, iter time: 199.12ms remaining time: 17.94 hours.  or 0.75 days. 
iter 253 step 7: loss 8.9378, iter time: 199.46ms remaining time: 17.94 hours.  or 0.75 days. 
iter 254 step 7: loss 9.0246, iter time: 199.03ms remaining time: 17.94 hours.  or 0.75 days. 
iter 255 step 7: loss 8.8674, iter time: 199.64ms remaining time: 17.94 hours.  or 0.75 days. 
Gradient norm:  tensor(43.4697, device='cuda:0')
iter 256 step 8: loss 8.7418, iter time: 211.05ms (optimizer.step) remaining time: 17.94 hours.  or 0.75 days. 
iter 257 step 8: loss 9.0664, iter time: 197.46ms remaining time: 17.94 hours.  or 0.75 days. 
iter 258 step 8: loss 9.0228, iter time: 199.29ms remaining time: 17.94 hours.  or 0.75 days. 
iter 259 step 8: loss 9.1510, iter time: 198.84ms remaining time: 17.94 hours.  or 0.75 days. 
iter 260 step 8: loss 8.9906, iter time: 199.46ms remaining time: 17.94 hours.  or 0.75 days. 
iter 261 step 8: loss 8.8291, iter time: 199.55ms remaining time: 17.94 hours.  or 0.75 days. 
iter 262 step 8: loss 9.0950, iter time: 199.46ms remaining time: 17.94 hours.  or 0.75 days. 
iter 263 step 8: loss 8.9463, iter time: 199.39ms remaining time: 17.94 hours.  or 0.75 days. 
iter 264 step 8: loss 8.9703, iter time: 199.48ms remaining time: 17.94 hours.  or 0.75 days. 
iter 265 step 8: loss 9.0241, iter time: 199.19ms remaining time: 17.94 hours.  or 0.75 days. 
iter 266 step 8: loss 9.1069, iter time: 198.65ms remaining time: 17.94 hours.  or 0.75 days. 
iter 267 step 8: loss 9.3721, iter time: 198.45ms remaining time: 17.94 hours.  or 0.75 days. 
iter 268 step 8: loss 8.9716, iter time: 198.49ms remaining time: 17.93 hours.  or 0.75 days. 
iter 269 step 8: loss 9.1289, iter time: 198.88ms remaining time: 17.93 hours.  or 0.75 days. 
iter 270 step 8: loss 9.0947, iter time: 198.78ms remaining time: 17.93 hours.  or 0.75 days. 
iter 271 step 8: loss 9.0337, iter time: 198.17ms remaining time: 17.93 hours.  or 0.75 days. 
iter 272 step 8: loss 9.1700, iter time: 199.07ms remaining time: 17.93 hours.  or 0.75 days. 
iter 273 step 8: loss 9.1591, iter time: 199.35ms remaining time: 17.93 hours.  or 0.75 days. 
iter 274 step 8: loss 9.0770, iter time: 199.56ms remaining time: 17.93 hours.  or 0.75 days. 
iter 275 step 8: loss 9.1000, iter time: 199.52ms remaining time: 17.93 hours.  or 0.75 days. 
iter 276 step 8: loss 9.0999, iter time: 199.89ms remaining time: 17.93 hours.  or 0.75 days. 
iter 277 step 8: loss 9.0762, iter time: 199.34ms remaining time: 17.93 hours.  or 0.75 days. 
iter 278 step 8: loss 9.0282, iter time: 199.49ms remaining time: 17.93 hours.  or 0.75 days. 
iter 279 step 8: loss 9.1020, iter time: 199.28ms remaining time: 17.93 hours.  or 0.75 days. 
iter 280 step 8: loss 9.0586, iter time: 198.99ms remaining time: 17.93 hours.  or 0.75 days. 
iter 281 step 8: loss 9.2513, iter time: 198.82ms remaining time: 17.93 hours.  or 0.75 days. 
iter 282 step 8: loss 9.2201, iter time: 199.01ms remaining time: 17.93 hours.  or 0.75 days. 
iter 283 step 8: loss 9.0044, iter time: 198.88ms remaining time: 17.93 hours.  or 0.75 days. 
iter 284 step 8: loss 9.0957, iter time: 198.91ms remaining time: 17.92 hours.  or 0.75 days. 
iter 285 step 8: loss 9.0469, iter time: 199.58ms remaining time: 17.92 hours.  or 0.75 days. 
iter 286 step 8: loss 9.0603, iter time: 199.00ms remaining time: 17.92 hours.  or 0.75 days. 
iter 287 step 8: loss 9.0867, iter time: 199.23ms remaining time: 17.92 hours.  or 0.75 days. 
Gradient norm:  tensor(37.0273, device='cuda:0')
iter 288 step 9: loss 9.0958, iter time: 210.26ms (optimizer.step) remaining time: 17.93 hours.  or 0.75 days. 
iter 289 step 9: loss 8.9519, iter time: 197.36ms remaining time: 17.93 hours.  or 0.75 days. 
iter 290 step 9: loss 9.0038, iter time: 198.36ms remaining time: 17.92 hours.  or 0.75 days. 
iter 291 step 9: loss 8.9741, iter time: 199.08ms remaining time: 17.92 hours.  or 0.75 days. 
iter 292 step 9: loss 9.1238, iter time: 199.21ms remaining time: 17.92 hours.  or 0.75 days. 
iter 293 step 9: loss 8.9358, iter time: 198.87ms remaining time: 17.92 hours.  or 0.75 days. 
iter 294 step 9: loss 8.9912, iter time: 199.10ms remaining time: 17.92 hours.  or 0.75 days. 
iter 295 step 9: loss 9.0689, iter time: 198.90ms remaining time: 17.92 hours.  or 0.75 days. 
iter 296 step 9: loss 8.9676, iter time: 199.77ms remaining time: 17.92 hours.  or 0.75 days. 
iter 297 step 9: loss 8.8723, iter time: 198.89ms remaining time: 17.92 hours.  or 0.75 days. 
iter 298 step 9: loss 8.8645, iter time: 200.72ms remaining time: 17.92 hours.  or 0.75 days. 
iter 299 step 9: loss 9.0000, iter time: 199.54ms remaining time: 17.92 hours.  or 0.75 days. 
iter 300 step 9: loss 9.0543, iter time: 199.71ms remaining time: 17.92 hours.  or 0.75 days. 
iter 301 step 9: loss 8.9149, iter time: 200.32ms remaining time: 17.92 hours.  or 0.75 days. 
iter 302 step 9: loss 9.2346, iter time: 199.87ms remaining time: 17.92 hours.  or 0.75 days. 
iter 303 step 9: loss 9.1969, iter time: 199.90ms remaining time: 17.92 hours.  or 0.75 days. 
iter 304 step 9: loss 9.0004, iter time: 199.59ms remaining time: 17.92 hours.  or 0.75 days. 
iter 305 step 9: loss 8.9536, iter time: 199.68ms remaining time: 17.92 hours.  or 0.75 days. 
iter 306 step 9: loss 8.9557, iter time: 199.98ms remaining time: 17.92 hours.  or 0.75 days. 
iter 307 step 9: loss 8.9171, iter time: 199.81ms remaining time: 17.92 hours.  or 0.75 days. 
iter 308 step 9: loss 9.0553, iter time: 199.52ms remaining time: 17.92 hours.  or 0.75 days. 
iter 309 step 9: loss 8.9528, iter time: 198.79ms remaining time: 17.92 hours.  or 0.75 days. 
iter 310 step 9: loss 8.8590, iter time: 198.84ms remaining time: 17.92 hours.  or 0.75 days. 
iter 311 step 9: loss 9.0958, iter time: 198.75ms remaining time: 17.92 hours.  or 0.75 days. 
iter 312 step 9: loss 8.9312, iter time: 198.65ms remaining time: 17.92 hours.  or 0.75 days. 
iter 313 step 9: loss 8.9489, iter time: 198.87ms remaining time: 17.91 hours.  or 0.75 days. 
iter 314 step 9: loss 9.1079, iter time: 198.69ms remaining time: 17.91 hours.  or 0.75 days. 
iter 315 step 9: loss 9.0117, iter time: 199.23ms remaining time: 17.91 hours.  or 0.75 days. 
iter 316 step 9: loss 9.0123, iter time: 199.37ms remaining time: 17.91 hours.  or 0.75 days. 
iter 317 step 9: loss 9.0035, iter time: 199.81ms remaining time: 17.91 hours.  or 0.75 days. 
iter 318 step 9: loss 8.9891, iter time: 199.72ms remaining time: 17.91 hours.  or 0.75 days. 
iter 319 step 9: loss 8.8453, iter time: 199.96ms remaining time: 17.91 hours.  or 0.75 days. 
Gradient norm:  tensor(16.7649, device='cuda:0')
iter 320 step 10: loss 8.9719, iter time: 211.53ms (optimizer.step) remaining time: 17.92 hours.  or 0.75 days. 
iter 321 step 10: loss 8.5454, iter time: 198.32ms remaining time: 17.91 hours.  or 0.75 days. 
iter 322 step 10: loss 8.7308, iter time: 198.82ms remaining time: 17.91 hours.  or 0.75 days. 
iter 323 step 10: loss 8.3932, iter time: 198.99ms remaining time: 17.91 hours.  or 0.75 days. 
iter 324 step 10: loss 8.4256, iter time: 198.77ms remaining time: 17.91 hours.  or 0.75 days. 
iter 325 step 10: loss 8.5299, iter time: 199.35ms remaining time: 17.91 hours.  or 0.75 days. 
iter 326 step 10: loss 8.7458, iter time: 199.51ms remaining time: 17.91 hours.  or 0.75 days. 
iter 327 step 10: loss 8.4412, iter time: 199.70ms remaining time: 17.91 hours.  or 0.75 days. 
iter 328 step 10: loss 8.5158, iter time: 199.19ms remaining time: 17.91 hours.  or 0.75 days. 
iter 329 step 10: loss 8.3958, iter time: 199.27ms remaining time: 17.91 hours.  or 0.75 days. 
iter 330 step 10: loss 8.5120, iter time: 199.72ms remaining time: 17.91 hours.  or 0.75 days. 
iter 331 step 10: loss 8.4031, iter time: 200.31ms remaining time: 17.91 hours.  or 0.75 days. 
iter 332 step 10: loss 8.6403, iter time: 199.18ms remaining time: 17.91 hours.  or 0.75 days. 
iter 333 step 10: loss 8.3996, iter time: 200.13ms remaining time: 17.91 hours.  or 0.75 days. 
iter 334 step 10: loss 8.5271, iter time: 199.36ms remaining time: 17.91 hours.  or 0.75 days. 
iter 335 step 10: loss 8.5559, iter time: 198.94ms remaining time: 17.91 hours.  or 0.75 days. 
iter 336 step 10: loss 8.6085, iter time: 198.61ms remaining time: 17.91 hours.  or 0.75 days. 
iter 337 step 10: loss 8.4879, iter time: 200.09ms remaining time: 17.91 hours.  or 0.75 days. 
iter 338 step 10: loss 8.4116, iter time: 199.31ms remaining time: 17.91 hours.  or 0.75 days. 
iter 339 step 10: loss 8.5612, iter time: 199.40ms remaining time: 17.91 hours.  or 0.75 days. 
iter 340 step 10: loss 8.4051, iter time: 199.60ms remaining time: 17.91 hours.  or 0.75 days. 
iter 341 step 10: loss 8.4640, iter time: 199.51ms remaining time: 17.91 hours.  or 0.75 days. 
iter 342 step 10: loss 8.5300, iter time: 199.22ms remaining time: 17.91 hours.  or 0.75 days. 
iter 343 step 10: loss 8.4505, iter time: 199.49ms remaining time: 17.91 hours.  or 0.75 days. 
iter 344 step 10: loss 8.5306, iter time: 198.94ms remaining time: 17.91 hours.  or 0.75 days. 
iter 345 step 10: loss 8.4465, iter time: 199.63ms remaining time: 17.91 hours.  or 0.75 days. 
iter 346 step 10: loss 8.7536, iter time: 199.32ms remaining time: 17.91 hours.  or 0.75 days. 
iter 347 step 10: loss 8.5071, iter time: 199.53ms remaining time: 17.91 hours.  or 0.75 days. 
iter 348 step 10: loss 8.3443, iter time: 200.00ms remaining time: 17.90 hours.  or 0.75 days. 
iter 349 step 10: loss 8.7886, iter time: 199.89ms remaining time: 17.90 hours.  or 0.75 days. 
iter 350 step 10: loss 8.5018, iter time: 199.62ms remaining time: 17.90 hours.  or 0.75 days. 
iter 351 step 10: loss 8.4416, iter time: 200.25ms remaining time: 17.90 hours.  or 0.75 days. 
Gradient norm:  tensor(8.3464, device='cuda:0')
iter 352 step 11: loss 8.4340, iter time: 212.67ms (optimizer.step) remaining time: 17.91 hours.  or 0.75 days. 
iter 353 step 11: loss 8.0121, iter time: 197.30ms remaining time: 17.91 hours.  or 0.75 days. 
iter 354 step 11: loss 8.0909, iter time: 198.77ms remaining time: 17.91 hours.  or 0.75 days. 
iter 355 step 11: loss 8.0177, iter time: 198.22ms remaining time: 17.91 hours.  or 0.75 days. 
iter 356 step 11: loss 8.0394, iter time: 198.98ms remaining time: 17.90 hours.  or 0.75 days. 
iter 357 step 11: loss 8.1266, iter time: 198.94ms remaining time: 17.90 hours.  or 0.75 days. 
iter 358 step 11: loss 8.3456, iter time: 198.25ms remaining time: 17.90 hours.  or 0.75 days. 
iter 359 step 11: loss 7.9909, iter time: 199.47ms remaining time: 17.90 hours.  or 0.75 days. 
iter 360 step 11: loss 8.1333, iter time: 200.71ms remaining time: 17.90 hours.  or 0.75 days. 
iter 361 step 11: loss 8.0979, iter time: 201.04ms remaining time: 17.90 hours.  or 0.75 days. 
iter 362 step 11: loss 7.9962, iter time: 199.37ms remaining time: 17.90 hours.  or 0.75 days. 
iter 363 step 11: loss 8.0775, iter time: 199.31ms remaining time: 17.90 hours.  or 0.75 days. 
iter 364 step 11: loss 8.1138, iter time: 199.96ms remaining time: 17.90 hours.  or 0.75 days. 
iter 365 step 11: loss 8.1451, iter time: 199.75ms remaining time: 17.90 hours.  or 0.75 days. 
iter 366 step 11: loss 8.0758, iter time: 200.96ms remaining time: 17.90 hours.  or 0.75 days. 
iter 367 step 11: loss 8.0835, iter time: 199.71ms remaining time: 17.90 hours.  or 0.75 days. 
iter 368 step 11: loss 8.0534, iter time: 199.90ms remaining time: 17.90 hours.  or 0.75 days. 
iter 369 step 11: loss 8.1736, iter time: 199.93ms remaining time: 17.90 hours.  or 0.75 days. 
iter 370 step 11: loss 8.0664, iter time: 199.65ms remaining time: 17.90 hours.  or 0.75 days. 
iter 371 step 11: loss 8.1930, iter time: 199.75ms remaining time: 17.90 hours.  or 0.75 days. 
iter 372 step 11: loss 7.8725, iter time: 199.40ms remaining time: 17.90 hours.  or 0.75 days. 
iter 373 step 11: loss 8.0823, iter time: 198.89ms remaining time: 17.90 hours.  or 0.75 days. 
iter 374 step 11: loss 8.0434, iter time: 199.34ms remaining time: 17.90 hours.  or 0.75 days. 
iter 375 step 11: loss 8.0670, iter time: 198.66ms remaining time: 17.90 hours.  or 0.75 days. 
iter 376 step 11: loss 8.1123, iter time: 198.57ms remaining time: 17.90 hours.  or 0.75 days. 
iter 377 step 11: loss 8.0688, iter time: 199.21ms remaining time: 17.90 hours.  or 0.75 days. 
iter 378 step 11: loss 8.1616, iter time: 198.76ms remaining time: 17.90 hours.  or 0.75 days. 
iter 379 step 11: loss 8.0837, iter time: 198.59ms remaining time: 17.90 hours.  or 0.75 days. 
iter 380 step 11: loss 8.0970, iter time: 198.69ms remaining time: 17.90 hours.  or 0.75 days. 
iter 381 step 11: loss 8.2160, iter time: 199.38ms remaining time: 17.90 hours.  or 0.75 days. 
iter 382 step 11: loss 8.0267, iter time: 199.35ms remaining time: 17.90 hours.  or 0.75 days. 
iter 383 step 11: loss 8.0201, iter time: 199.69ms remaining time: 17.90 hours.  or 0.75 days. 
Gradient norm:  tensor(3.9860, device='cuda:0')
iter 384 step 12: loss 8.0857, iter time: 211.28ms (optimizer.step) remaining time: 17.90 hours.  or 0.75 days. 
iter 385 step 12: loss 7.9210, iter time: 198.46ms remaining time: 17.90 hours.  or 0.75 days. 
iter 386 step 12: loss 8.0356, iter time: 199.35ms remaining time: 17.90 hours.  or 0.75 days. 
iter 387 step 12: loss 8.2402, iter time: 199.45ms remaining time: 17.90 hours.  or 0.75 days. 
iter 388 step 12: loss 7.9225, iter time: 199.31ms remaining time: 17.90 hours.  or 0.75 days. 
iter 389 step 12: loss 7.8715, iter time: 199.40ms remaining time: 17.90 hours.  or 0.75 days. 
iter 390 step 12: loss 8.1360, iter time: 199.24ms remaining time: 17.90 hours.  or 0.75 days. 
iter 391 step 12: loss 8.1289, iter time: 199.36ms remaining time: 17.90 hours.  or 0.75 days. 
iter 392 step 12: loss 8.3439, iter time: 199.70ms remaining time: 17.90 hours.  or 0.75 days. 
iter 393 step 12: loss 7.9738, iter time: 199.79ms remaining time: 17.90 hours.  or 0.75 days. 
iter 394 step 12: loss 7.9269, iter time: 199.95ms remaining time: 17.90 hours.  or 0.75 days. 
iter 395 step 12: loss 7.8991, iter time: 199.92ms remaining time: 17.90 hours.  or 0.75 days. 
iter 396 step 12: loss 8.0066, iter time: 199.98ms remaining time: 17.90 hours.  or 0.75 days. 
iter 397 step 12: loss 7.8542, iter time: 200.36ms remaining time: 17.89 hours.  or 0.75 days. 
iter 398 step 12: loss 8.0259, iter time: 199.78ms remaining time: 17.89 hours.  or 0.75 days. 
iter 399 step 12: loss 8.1754, iter time: 200.44ms remaining time: 17.89 hours.  or 0.75 days. 
iter 400 step 12: loss 8.0906, iter time: 200.11ms remaining time: 17.89 hours.  or 0.75 days. 
iter 401 step 12: loss 7.9929, iter time: 200.37ms remaining time: 17.89 hours.  or 0.75 days. 
iter 402 step 12: loss 7.9343, iter time: 200.32ms remaining time: 17.89 hours.  or 0.75 days. 
iter 403 step 12: loss 8.1264, iter time: 200.47ms remaining time: 17.89 hours.  or 0.75 days. 
iter 404 step 12: loss 7.9616, iter time: 200.17ms remaining time: 17.89 hours.  or 0.75 days. 
iter 405 step 12: loss 7.9476, iter time: 199.93ms remaining time: 17.89 hours.  or 0.75 days. 
iter 406 step 12: loss 7.9437, iter time: 199.35ms remaining time: 17.89 hours.  or 0.75 days. 
iter 407 step 12: loss 8.1810, iter time: 200.30ms remaining time: 17.89 hours.  or 0.75 days. 
iter 408 step 12: loss 8.0380, iter time: 199.42ms remaining time: 17.89 hours.  or 0.75 days. 
iter 409 step 12: loss 8.1244, iter time: 198.63ms remaining time: 17.89 hours.  or 0.75 days. 
iter 410 step 12: loss 8.1190, iter time: 198.42ms remaining time: 17.89 hours.  or 0.75 days. 
iter 411 step 12: loss 8.0290, iter time: 198.69ms remaining time: 17.89 hours.  or 0.75 days. 
iter 412 step 12: loss 8.0144, iter time: 198.66ms remaining time: 17.89 hours.  or 0.75 days. 
iter 413 step 12: loss 8.0123, iter time: 198.52ms remaining time: 17.89 hours.  or 0.75 days. 
iter 414 step 12: loss 8.0449, iter time: 199.12ms remaining time: 17.89 hours.  or 0.75 days. 
iter 415 step 12: loss 7.9859, iter time: 199.36ms remaining time: 17.89 hours.  or 0.75 days. 
Gradient norm:  tensor(2.7282, device='cuda:0')
iter 416 step 13: loss 7.8983, iter time: 211.50ms (optimizer.step) remaining time: 17.89 hours.  or 0.75 days. 
iter 417 step 13: loss 8.3136, iter time: 197.84ms remaining time: 17.89 hours.  or 0.75 days. 
iter 418 step 13: loss 8.4542, iter time: 197.90ms remaining time: 17.89 hours.  or 0.75 days. 
iter 419 step 13: loss 8.3486, iter time: 198.81ms remaining time: 17.89 hours.  or 0.75 days. 
iter 420 step 13: loss 8.3498, iter time: 200.25ms remaining time: 17.89 hours.  or 0.75 days. 
iter 421 step 13: loss 8.2813, iter time: 198.63ms remaining time: 17.89 hours.  or 0.75 days. 
iter 422 step 13: loss 8.2527, iter time: 198.60ms remaining time: 17.89 hours.  or 0.75 days. 
iter 423 step 13: loss 8.5561, iter time: 198.00ms remaining time: 17.89 hours.  or 0.75 days. 
iter 424 step 13: loss 8.3031, iter time: 198.97ms remaining time: 17.89 hours.  or 0.75 days. 
iter 425 step 13: loss 8.1979, iter time: 199.11ms remaining time: 17.89 hours.  or 0.75 days. 
iter 426 step 13: loss 8.4120, iter time: 199.23ms remaining time: 17.89 hours.  or 0.75 days. 
iter 427 step 13: loss 8.3813, iter time: 199.24ms remaining time: 17.89 hours.  or 0.75 days. 
iter 428 step 13: loss 8.3204, iter time: 199.21ms remaining time: 17.89 hours.  or 0.75 days. 
iter 429 step 13: loss 8.3447, iter time: 199.33ms remaining time: 17.89 hours.  or 0.75 days. 
iter 430 step 13: loss 8.3831, iter time: 198.73ms remaining time: 17.89 hours.  or 0.75 days. 
iter 431 step 13: loss 8.3686, iter time: 198.72ms remaining time: 17.89 hours.  or 0.75 days. 
iter 432 step 13: loss 8.3916, iter time: 198.87ms remaining time: 17.89 hours.  or 0.75 days. 
iter 433 step 13: loss 8.3649, iter time: 198.61ms remaining time: 17.89 hours.  or 0.75 days. 
iter 434 step 13: loss 8.2612, iter time: 198.62ms remaining time: 17.89 hours.  or 0.75 days. 
iter 435 step 13: loss 8.3030, iter time: 198.52ms remaining time: 17.89 hours.  or 0.75 days. 
iter 436 step 13: loss 8.3223, iter time: 198.66ms remaining time: 17.88 hours.  or 0.75 days. 
iter 437 step 13: loss 8.3098, iter time: 198.97ms remaining time: 17.88 hours.  or 0.75 days. 
iter 438 step 13: loss 8.3716, iter time: 199.21ms remaining time: 17.88 hours.  or 0.75 days. 
iter 439 step 13: loss 8.4603, iter time: 199.35ms remaining time: 17.88 hours.  or 0.75 days. 
iter 440 step 13: loss 8.3838, iter time: 199.24ms remaining time: 17.88 hours.  or 0.75 days. 
iter 441 step 13: loss 8.5726, iter time: 201.13ms remaining time: 17.88 hours.  or 0.75 days. 
iter 442 step 13: loss 8.4192, iter time: 199.36ms remaining time: 17.88 hours.  or 0.75 days. 
iter 443 step 13: loss 8.2292, iter time: 199.58ms remaining time: 17.88 hours.  or 0.75 days. 
iter 444 step 13: loss 8.3217, iter time: 199.28ms remaining time: 17.88 hours.  or 0.75 days. 
iter 445 step 13: loss 8.4436, iter time: 198.81ms remaining time: 17.88 hours.  or 0.75 days. 
iter 446 step 13: loss 8.3009, iter time: 198.64ms remaining time: 17.88 hours.  or 0.75 days. 
iter 447 step 13: loss 8.4553, iter time: 198.65ms remaining time: 17.88 hours.  or 0.75 days. 
Gradient norm:  tensor(5.7457, device='cuda:0')
iter 448 step 14: loss 8.2797, iter time: 210.04ms (optimizer.step) remaining time: 17.88 hours.  or 0.75 days. 
iter 449 step 14: loss 8.6264, iter time: 197.82ms remaining time: 17.88 hours.  or 0.75 days. 
iter 450 step 14: loss 8.8070, iter time: 198.95ms remaining time: 17.88 hours.  or 0.75 days. 
iter 451 step 14: loss 8.8233, iter time: 198.43ms remaining time: 17.88 hours.  or 0.75 days. 
iter 452 step 14: loss 8.7076, iter time: 197.56ms remaining time: 17.88 hours.  or 0.75 days. 
iter 453 step 14: loss 8.6949, iter time: 198.22ms remaining time: 17.88 hours.  or 0.75 days. 
iter 454 step 14: loss 8.7296, iter time: 198.23ms remaining time: 17.88 hours.  or 0.75 days. 
iter 455 step 14: loss 8.7035, iter time: 198.20ms remaining time: 17.88 hours.  or 0.74 days. 
iter 456 step 14: loss 8.8250, iter time: 198.31ms remaining time: 17.88 hours.  or 0.74 days. 
iter 457 step 14: loss 8.8213, iter time: 198.73ms remaining time: 17.88 hours.  or 0.74 days. 
iter 458 step 14: loss 8.7902, iter time: 198.65ms remaining time: 17.88 hours.  or 0.74 days. 
iter 459 step 14: loss 8.7695, iter time: 198.77ms remaining time: 17.88 hours.  or 0.74 days. 
iter 460 step 14: loss 8.6280, iter time: 198.91ms remaining time: 17.88 hours.  or 0.74 days. 
iter 461 step 14: loss 8.7808, iter time: 197.75ms remaining time: 17.88 hours.  or 0.74 days. 
iter 462 step 14: loss 8.7584, iter time: 198.41ms remaining time: 17.88 hours.  or 0.74 days. 
iter 463 step 14: loss 8.8265, iter time: 198.28ms remaining time: 17.88 hours.  or 0.74 days. 
iter 464 step 14: loss 8.8775, iter time: 198.28ms remaining time: 17.88 hours.  or 0.74 days. 
iter 465 step 14: loss 8.7346, iter time: 198.43ms remaining time: 17.88 hours.  or 0.74 days. 
iter 466 step 14: loss 8.8461, iter time: 198.47ms remaining time: 17.88 hours.  or 0.74 days. 
iter 467 step 14: loss 8.6643, iter time: 198.45ms remaining time: 17.87 hours.  or 0.74 days. 
iter 468 step 14: loss 8.8087, iter time: 198.73ms remaining time: 17.87 hours.  or 0.74 days. 
iter 469 step 14: loss 8.7002, iter time: 199.14ms remaining time: 17.87 hours.  or 0.74 days. 
iter 470 step 14: loss 8.7869, iter time: 199.09ms remaining time: 17.87 hours.  or 0.74 days. 
iter 471 step 14: loss 8.8146, iter time: 198.80ms remaining time: 17.87 hours.  or 0.74 days. 
iter 472 step 14: loss 8.8230, iter time: 198.41ms remaining time: 17.87 hours.  or 0.74 days. 
iter 473 step 14: loss 8.7644, iter time: 198.44ms remaining time: 17.87 hours.  or 0.74 days. 
iter 474 step 14: loss 8.6881, iter time: 198.36ms remaining time: 17.87 hours.  or 0.74 days. 
iter 475 step 14: loss 8.7486, iter time: 198.41ms remaining time: 17.87 hours.  or 0.74 days. 
iter 476 step 14: loss 8.9220, iter time: 197.99ms remaining time: 17.87 hours.  or 0.74 days. 
iter 477 step 14: loss 8.6510, iter time: 198.45ms remaining time: 17.87 hours.  or 0.74 days. 
iter 478 step 14: loss 8.6568, iter time: 198.28ms remaining time: 17.87 hours.  or 0.74 days. 
iter 479 step 14: loss 8.7852, iter time: 198.44ms remaining time: 17.87 hours.  or 0.74 days. 
Gradient norm:  tensor(2.0780, device='cuda:0')
